mNGS_sample_name,MAG_ID,nPID,nTID,nSID,Study_Group,Cycle,Visit,CollectDate,Source,gene_name,gene_family,drug_class,resistance_mechanism,model_type,cutoff,mech_efflux,mech_influx,mech_abxinact,mech_targalt,mech_num,amr_yn,amr_AGly,amr_Phe,amr_Bla,amr_Flq,amr_Fcyn,amr_Glyco,amr_MLS,amr_Nfn,amr_Oxa,amr_Pep,amr_Rif,amr_Sulf,amr_Mcr,amr_Tet,amr_class_num,abx_class,species,MAG_derep,MAG_derep_num
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_42,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,nalD,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; penicillin beta-lactam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,7,Multi-drug efflux pump,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_42,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,MexS,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,Multi-drug efflux pump,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_42,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,MexT,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,Multi-drug efflux pump,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_42,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Type B NfxB,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penicillin beta-lactam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,7,Multi-drug efflux pump,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_concoct_42,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,MexZ,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penicillin beta-lactam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein overexpression model,Strict,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,6,Multi-drug efflux pump,Pseudomonas aeruginosa,Pseudomonas aeruginosa_1,66
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Escherichia coli mdfA,major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,msbA,ATP-binding cassette (ABC) antibiotic efflux pump,nitroimidazole antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtG,major facilitator superfamily (MFS) antibiotic efflux pump,phosphonic acid antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Fosfomycin,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtH,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,ArnT,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,PmrF,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,YojI,ATP-binding cassette (ABC) antibiotic efflux pump,peptide antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtC,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtB,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtA,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Escherichia coli emrE,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MLS,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,TolC,ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,8,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,bacA,undecaprenyl pyrophosphate related proteins,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,emrR,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,emrA,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,emrB,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,rsmA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,leuO,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,H-NS,major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; penicillin beta-lactam; tetracycline antibiotic,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Escherichia coli acrA,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,acrB,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,vanG,glycopeptide resistance gene cluster; Van ligase,glycopeptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Glycopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,acrD,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,cpxA,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic; aminocoumarin antibiotic,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtE,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtF,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,gadW,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,gadX,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtP,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtO,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtN,major facilitator superfamily (MFS) antibiotic efflux pump,nucleoside antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,eptA,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Strict,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,CMY-181,CMY beta-lactamase,cephalosporin,antibiotic inactivation,protein homolog model,Strict,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,marA,resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic efflux,reduced permeability to antibiotic,protein homolog model,Strict,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics antibiotic efflux,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Klebsiella pneumoniae KpnF,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Klebsiella pneumoniae KpnE,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,6,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,kdpE,kdpDE,aminoglycoside antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Aminoglycoside,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,evgS,major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam; tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,evgA,major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam; tetracycline antibiotic,antibiotic efflux,protein homolog model,Perfect,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,emrK,major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,emrY,major facilitator superfamily (MFS) antibiotic efflux pump,tetracycline antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tetracycline,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,CRP,resistance-nodulation-cell division (RND) antibiotic efflux pump,macrolide antibiotic; fluoroquinolone antibiotic; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Escherichia coli emrE,small multidrug resistance (SMR) antibiotic efflux pump,macrolide antibiotic,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,MLS,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,AcrF,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,AcrE,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; penicillin beta-lactam,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,AcrS,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic; cephalosporin; glycylcycline; penicillin beta-lactam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,5,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,ugd,pmr phosphoethanolamine transferase,peptide antibiotic,antibiotic target alteration,protein homolog model,Perfect,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Lipopeptide,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,mdtM,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics,antibiotic efflux,protein homolog model,Strict,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,Multi-drug efflux pump,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Escherichia coli GlpT with mutation conferring resistance to fosfomycin,antibiotic-resistant GlpT,phosphonic acid antibiotic,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Fosfomycin,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Escherichia coli gyrA conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrA,fluoroquinolone antibiotic,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fluoroquinolone,Escherichia coli,Escherichia coli_1,16
p23220-s380_SNT0010PR-S-day14,p23220-s380_SNT0010PR-S-day14_S379_metabat2_23,P32,W9,P32_W9,SNT,2,D14,7/5/23,PR,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,cephalosporin; penicillin beta-lactam,antibiotic target alteration,protein variant model,Strict,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beta-lactam,Escherichia coli,Escherichia coli_1,16
